head	relation	tail
https://w3id.org/hi-ontology#Clinician	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#Justification_MoralReasoning	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#AdaptiveCybersecurityUseCase	https://w3id.org/hi-ontology#hasHITeam	https://w3id.org/hi-ontology#CybersecurityResponseTeam
https://w3id.org/hi-ontology#ProteinDiscoveryUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#LiteratureCrossReferencingTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#ClinicalJudgment
https://w3id.org/hi-ontology#CausalDiscoveryDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Domain
n47762aed17b147d09183eb76ca0fa70bb9	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://w3id.org/hi-ontology#InSilicoPolicyInterventionExperiment	https://w3id.org/hi-ontology#hasMetricTested	https://w3id.org/hi-ontology#PolicyScenarioOutcomeMetric
https://w3id.org/hi-ontology#DecisionEvent_MoralJudgement	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#Recommendation_MoralChoice
https://w3id.org/hi-ontology#DecisionEvent_LifestyleRecommendation	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#Recommendation_LifestyleChange
https://w3id.org/hi-ontology#CulturalHeritageDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Domain
https://w3id.org/hi-ontology#DecisionEvent_PolicySimulation	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#Evidence_SimulationParameters
https://w3id.org/hi-ontology#SupportHealthcarePolicyDecisionsGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#DecreasingConfidenceNotifyExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#RestoreAccessTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#RapidExplanationGeneration
https://w3id.org/hi-ontology#Evidence_GameInteractionLogs	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#TeslaAutosteer	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Adaptiveness
https://w3id.org/hi-ontology#LongTermDialogueExecution_01	https://w3id.org/hi-ontology#usesModel	https://w3id.org/hi-ontology#GraphMemoMemorySystem
https://w3id.org/hi-ontology#PublicPolicySimulationUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#GovernanceDomain
https://w3id.org/hi-ontology#ProduceSimulationInsights	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#RefinePolicyScenariosTask
https://w3id.org/hi-ontology#ClinicalRecommendationExecution_01	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#Clinician
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#BlockSuspiciousTrafficTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#Symbolic	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Method
https://w3id.org/hi-ontology#BrainAgeExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#DecisionEvent_PolicySimulation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#hasMethod	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#SimulateSocialInteractions	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#GazeAwareDialogueExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#VRDialogueGoal
https://w3id.org/hi-ontology#hasMetricConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Metric
https://w3id.org/hi-ontology#TeacherUser	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#OntologyRepairTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#MultimodalUnderstanding	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#UserState_ResearchCognitiveLoad	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#CollaborativeGameplayTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#RobotAgent
https://w3id.org/hi-ontology#hasMetricConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Evaluation
https://w3id.org/hi-ontology#Goal	http://www.w3.org/2000/01/rdf-schema#subClassOf	n47762aed17b147d09183eb76ca0fa70bb20
https://w3id.org/hi-ontology#DecisionEvent_GazeInteraction1	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#Task_GazePersonalization
https://w3id.org/hi-ontology#TrustCalibrationTeam	https://w3id.org/hi-ontology#isInfluencedBy	https://w3id.org/hi-ontology#HumanAIDecisionRelianceContext
https://w3id.org/hi-ontology#LiteratureCrossReferencingExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#ProteinInterpretationInteraction
https://w3id.org/hi-ontology#GeneratedCodeData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#BrainAgeInterpretationInteraction
https://w3id.org/hi-ontology#AdaptiveCybersecurityContext	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#Goal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#BrainAgeAssessmentTask
https://w3id.org/hi-ontology#DecisionEvent_CollaborativeGameStrategy	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#Justification_TrustFactorModel
https://w3id.org/hi-ontology#CrossCheckThreatPredictionTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#CybersecurityContextAssessment
https://w3id.org/hi-ontology#hasMethod	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#RestoreAccessTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#GameplayCoordinationExecution_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#DecisionEvent_LifestyleRecommendation	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#Interaction_LifestyleRecommendation
https://w3id.org/hi-ontology#hasOutputData	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#hasDomainConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Domain
https://w3id.org/hi-ontology#AI_TrustGameTeammate	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#ABSSWhatIfAnalysisExecution	https://w3id.org/hi-ontology#evaluatedBy	https://w3id.org/hi-ontology#PolicyScenarioEvaluation
https://w3id.org/hi-ontology#TrustCalibrationInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#TrustAssessmentSystem
https://w3id.org/hi-ontology#HumanFaceMatchingJudgment	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#FaceMatchingHardSetTask
https://w3id.org/hi-ontology#CybersecurityResponseTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#CybersecurityExpert
https://w3id.org/hi-ontology#OntologyEvolutionTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#MaintainOntologyQualityGoal
https://w3id.org/hi-ontology#GraphMemoAgent	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#LongTermDialogueContext
https://w3id.org/hi-ontology#EducationalPlanningExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#LearningSupportPlanningInteraction
https://w3id.org/hi-ontology#Static50Experiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#MLPractitionerAgent	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#InteractiveModelInspectionCapability
https://w3id.org/hi-ontology#CybersecurityResponseExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#AI_PolicySimulationAgent	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#ProteinAnalysisExecution	https://w3id.org/hi-ontology#usesModel	https://w3id.org/hi-ontology#AlphaFoldPredictionModel
https://w3id.org/hi-ontology#ReconstructHiddenCausalDAGGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#GazeAwareDialogueExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#GazeAwareDialogueTask
https://w3id.org/hi-ontology#AnnaTherapist	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#LongContextInteractionContext	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#GuidedRobotInteractionExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#ImproveLearningOutcomesGoal
https://w3id.org/hi-ontology#AlexLearningSupportTeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#GazeAwareDialogueTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#hasExecutionConcept	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2004/02/skos/core#Concept
https://w3id.org/hi-ontology#LongTermDialogueExecution_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#CollaborativeGameplayTeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#hasOutputData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#Recommendation_TrustAdjustment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#CollaborativeLearningPlanInteraction_01	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#TeacherUser
https://w3id.org/hi-ontology#RepeatedInterventionsExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#Interaction_EnvironmentReconstruction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#ArchivalSegmentationModel	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#MultimodalSegmentationMethod
https://w3id.org/hi-ontology#ImproveLearningOutcomesGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#KnowledgeFormalizationExecution_01	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#Human_Expert
https://w3id.org/hi-ontology#CodeGenerationTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
http://www.w3.org/2004/02/skos/core#Concept	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#AssistiveRobot	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#ArchivalCollectionTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#CulturalStewardship
https://w3id.org/hi-ontology#Human_User	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#QualitativeExpertJudgment	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#RefinePolicyScenariosTask
https://w3id.org/hi-ontology#IncreasingConfidenceNotifyExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#Capability	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#Task_CollaborativeGameStrategy	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Collaborativeness
https://w3id.org/hi-ontology#BrainAgePredictionUseCase	https://w3id.org/hi-ontology#hasHITeam	https://w3id.org/hi-ontology#BrainAgePredictionTeam
https://w3id.org/hi-ontology#AnnaTherapist	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#RobotAssistedLearningContext
https://w3id.org/hi-ontology#LearningSupportPlanningInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#LeahTeacher
n47762aed17b147d09183eb76ca0fa70bb15	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://w3id.org/hi-ontology#ReconstructHiddenCausalDAGGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#PerformInterventionsTask
https://w3id.org/hi-ontology#DrivingSensorData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#IncreasingConfidenceNoNotifyExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#BrainAgeInterpretationInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#NeurologistAgent
https://w3id.org/hi-ontology#LongTermChatbotMemoryTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#MaintainLongTermConversationGoal
https://w3id.org/hi-ontology#Interaction_CollaborativeGameStrategy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#ClinicalUncertaintyCommunicationUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#RobotAssistedLearningTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#AnnaTherapist
https://w3id.org/hi-ontology#ArchivalCurationTeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#hasConstraintConcept	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#ProgressReportingInteraction_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#SupportSafeDrivingGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#RecommendationTask
https://w3id.org/hi-ontology#CybersecurityResponseEvaluation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Evaluation
https://w3id.org/hi-ontology#Therapist	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#NormAwareness
https://w3id.org/hi-ontology#ClinicalJudgment	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#LiteratureCrossReferencingTask
https://w3id.org/hi-ontology#ParticipatoryPolicySimulationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#Interaction_GazeInteraction1	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#Human_User
https://w3id.org/hi-ontology#LongTermChatbotMemoryUseCase	https://w3id.org/hi-ontology#hasHITeam	https://w3id.org/hi-ontology#LongTermChatbotMemoryTeam
https://w3id.org/hi-ontology#DecisionEvent_TrustCalibration	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#AI_EEG_TrustCalibrationSystem
https://w3id.org/hi-ontology#realizesTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#GraphMemoModel_Instance	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#LongMemoDialogueData
https://w3id.org/hi-ontology#realizesTask	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#Task_PolicySimulation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#BehavioristApproach	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#ExplainabilityTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#LongMemo5Dataset	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#hasUseCaseConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#DecisionEvent_GazeInteraction1	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#Interaction_GazeInteraction1
https://w3id.org/hi-ontology#ReinforcementLearningSupport	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#ChildAssessmentExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#LearningSupportPlanningInteraction
